날짜,시가,고가,저가,종가,거래량
2012-10-23,45868,47582,45012,46373,129571
2012-10-24,45768,47028,45415,45667,75677
2012-10-25,45768,46877,45616,45617,58319
2012-10-26,46120,46322,44003,44458,85620
2012-10-29,44558,45163,42592,42593,104012
2012-10-30,41987,44205,41735,43197,97062
2012-10-31,43651,44659,43096,43248,68074
2012-11-01,42945,43852,42038,42441,92185
2012-11-02,42945,43247,42138,42341,75931
2012-11-05,42038,43046,41937,42341,65116
2012-11-06,42844,48691,42340,48641,619759
2012-11-07,48691,48691,46171,46272,217326
2012-11-08,45364,47431,45213,46020,128214
2012-11-09,45415,46625,45364,45365,85356
2012-11-12,45868,48641,45163,46171,265756
2012-11-13,46171,47985,45516,45516,232087
2012-11-14,45868,46372,43499,43701,134424
2012-11-15,43197,44205,42642,42996,92474
2012-11-16,42642,43399,42491,42593,85181
2012-11-19,42592,44104,42592,43046,110217
2012-11-20,43550,43903,42794,42996,57830
2012-11-21,42895,43499,42491,42492,62920
2012-11-22,42693,43298,42239,42492,74063
2012-11-23,42592,42693,41685,41736,81125
2012-11-26,42038,42088,39517,39518,160430
2012-11-27,39517,40777,39517,40123,102695
2012-11-28,40324,40425,39618,39619,78528
2012-11-29,39769,41735,39769,40375,131863
2012-11-30,40374,40777,40223,40224,59182
2012-12-03,40677,40727,39921,39921,47076
2012-12-04,39769,40576,39769,39921,46502
2012-12-05,39971,40525,38862,39064,99178
2012-12-06,39417,39517,37753,37754,118058
2012-12-07,37804,38862,37602,37804,131261
2012-12-10,37904,39013,37652,38056,106973
2012-12-11,38207,38963,38207,38611,77221
2012-12-12,38862,40122,38459,40072,96859
2012-12-13,39971,40525,39467,39971,78077
2012-12-14,39971,42642,39870,41584,254801
2012-12-17,41886,42088,40828,40929,79509
2012-12-18,41181,41282,40374,40627,75656
2012-12-20,40727,41886,39417,39820,79038
2012-12-21,39820,40626,39316,39568,77364
2012-12-24,40122,41282,39971,40576,100587
2012-12-26,40878,41735,39618,39770,162376
2012-12-27,39769,40374,39568,40274,64694
2012-12-28,40525,40777,40173,40576,54600
2013-01-02,41080,41584,40576,41282,83642
2013-01-03,41534,41534,40475,40476,69508
2013-01-04,40576,41181,40223,40728,60078
2013-01-07,41080,42390,40878,42391,162410
2013-01-08,43197,44003,42088,42089,326653
2013-01-09,42491,42491,41584,41937,78172
2013-01-10,42038,42542,41786,42089,75157
2013-01-11,42088,42592,41080,41131,91868
2013-01-14,41080,41231,39769,39871,131606
2013-01-15,39669,40525,39669,39971,69688
2013-01-16,40122,41534,39669,40173,170492
2013-01-17,41332,41483,40173,40375,98917
2013-01-18,40677,40677,39921,40274,65977
2013-01-21,40425,42239,40072,41786,179372
2013-01-22,41786,42088,41030,41080,108976
2013-01-23,41080,41584,40626,41080,95152
2013-01-24,41382,41987,40626,40627,126943
2013-01-25,41030,42542,40677,42441,260638
2013-01-28,42844,42995,42038,42189,150358
2013-01-29,42189,43247,41786,43248,147951
2013-01-30,43348,43852,42642,43147,164377
2013-01-31,42995,43046,41433,41484,142060
2013-02-01,41332,41786,40425,40576,126951
2013-02-04,41231,41332,40122,40123,99333
2013-02-05,39568,40021,39215,39215,107820
2013-02-06,39417,40021,39265,39619,61133
2013-02-07,39568,40072,39316,39568,67726
2013-02-08,39568,40072,39467,39568,44535
2013-02-12,39769,39971,38912,39064,81708
2013-02-13,39064,39618,39064,39417,55631
2013-02-14,39568,39669,39265,39316,59456
2013-02-15,39467,39870,39366,39417,62745
2013-02-18,39618,39669,39215,39316,71565
2013-02-19,39316,41030,39265,40576,270895
2013-02-20,40525,40777,40223,40476,84256
2013-02-21,40677,41181,40525,40526,92758
2013-02-22,40374,41282,40374,40728,86190
2013-02-25,41332,42642,41332,42189,244858
2013-02-26,42189,42491,41634,42089,120789
2013-02-27,42743,45717,42642,45516,487291
2013-02-28,46272,49296,45768,47885,571876
2013-03-04,48590,49901,47078,47936,350653
2013-03-05,47935,48540,47280,48440,164394
2013-03-06,49397,50959,47481,47583,381283
2013-03-07,47582,49649,46675,49448,276950
2013-03-08,49649,50102,48691,48692,186737
2013-03-11,49246,49346,47078,49044,173488
2013-03-12,48994,51363,48994,50254,407535
2013-03-13,50556,50758,49598,50254,153202
2013-03-14,50607,50657,49195,49901,160571
2013-03-15,50657,51917,49850,50909,270865
2013-03-18,50808,51161,46473,46474,389418
2013-03-19,46877,47784,46826,47381,136494
2013-03-20,47280,47683,45163,45516,285196
2013-03-21,46120,46625,45163,46020,125387
2013-03-22,45768,46524,45566,45970,105340
2013-03-25,46322,46675,45112,45113,116810
2013-03-26,45112,46322,44457,46323,145718
2013-03-27,46372,46423,44961,45113,100133
2013-03-28,45163,46322,45163,45617,79529
2013-03-29,45768,46725,45314,46625,152315
2013-04-01,46977,46977,46070,46373,79173
2013-04-02,46171,46574,44659,45365,120919
2013-04-03,45516,45768,44659,45062,94702
2013-04-04,44558,44608,41231,44105,222079
2013-04-05,44205,44911,42945,43601,119774
2013-04-08,43348,43852,40475,40526,204402
2013-04-09,40374,41634,39921,40828,119856
2013-04-10,40828,41332,40576,40980,89360
2013-04-11,41584,43147,41534,42341,126783
2013-04-12,42743,46322,42239,44962,429875
2013-04-15,45868,46171,45314,45617,113040
2013-04-16,45062,45768,44608,45012,112252
2013-04-17,45667,46171,44961,45516,121562
2013-04-18,45112,46675,45112,45163,122434
2013-04-19,44558,44709,42088,42341,209299
2013-04-22,41987,43550,41735,42945,97917
2013-04-23,42945,43348,42038,42391,77805
2013-04-24,42794,43298,42542,43248,76395
2013-04-25,43499,43550,42038,42240,86136
2013-04-26,42441,42592,41534,41534,96693
2013-04-29,41534,42441,41382,41635,69283
2013-04-30,42239,42693,41937,42391,60042
2013-05-02,42592,42794,41433,41433,79904
2013-05-03,41735,42088,40929,41685,64217
2013-05-06,41886,42038,41433,41584,42673
2013-05-07,41786,42189,41382,41534,67791
2013-05-08,41836,41886,41030,41030,82835
2013-05-09,41030,41332,40374,40576,114218
2013-05-10,40576,40979,40525,40576,53951
2013-05-13,40777,40878,39820,39871,76936
2013-05-14,39719,40626,39719,40022,59938
2013-05-15,40072,40677,40072,40627,43013
2013-05-16,41685,42693,40929,40929,151238
2013-05-20,40777,41332,40324,40375,48863
2013-05-21,41030,41080,40324,40476,55763
2013-05-22,40525,40929,40223,40224,54129
2013-05-23,40223,40727,39618,39619,96195
2013-05-24,39669,39971,39417,39719,55007
2013-05-27,39719,39971,39467,39971,47811
2013-05-28,39870,41282,39820,40828,86192
2013-05-29,40828,41181,40576,40576,53558
2013-05-30,40677,42340,40173,42240,114866
2013-05-31,42390,42390,41130,41131,108429
2013-06-03,40727,41433,40122,40123,63378
2013-06-04,40324,40425,39618,39619,70577
2013-06-05,39417,39870,39013,39417,59918
2013-06-07,39064,39417,37703,37854,110742
2013-06-10,37854,38660,37854,38409,46067
2013-06-11,38106,38610,37955,38409,44950
2013-06-12,38106,38660,38106,38409,35409
2013-06-13,38207,39215,38005,38409,71193
2013-06-14,39265,39769,38408,38459,65792
2013-06-17,38610,40525,38056,38812,158736
2013-06-18,38560,39013,38408,38409,48673
2013-06-19,38408,38660,36947,36947,95902
2013-06-20,35838,36291,33872,33973,207624
2013-06-21,32511,33015,31856,32461,162372
2013-06-24,32713,33015,31100,31100,109440
2013-06-25,30344,31301,28025,28378,277325
2013-06-26,28932,29587,28378,29487,143178
2013-06-27,30243,31150,30041,30848,108568
2013-06-28,30999,32763,30545,31503,154989
2013-07-01,32108,33519,31957,32612,129752
2013-07-02,32612,32763,31755,31806,85792
2013-07-03,31705,32057,30545,30546,78339
2013-07-04,31049,31654,30646,31403,70103
2013-07-05,31452,31856,31100,31403,44418
2013-07-08,31402,32360,31251,31403,57747
2013-07-09,31503,31705,30444,30697,61754
2013-07-10,30646,30848,29739,30142,67000
2013-07-11,30394,31805,30293,31604,78054
2013-07-12,31503,32108,31200,32007,64010
2013-07-15,31805,32259,31452,32108,45783
2013-07-16,32007,32410,31856,32411,48352
2013-07-17,32461,32914,32259,32713,46375
2013-07-18,32813,32864,32007,32511,45566
2013-07-19,32461,32612,31755,32360,54202
2013-07-22,32612,33065,32259,33016,54102
2013-07-23,33015,35082,32813,33973,178829
2013-07-24,34023,34023,33116,33116,65582
2013-07-25,33116,33166,32259,32259,79753
2013-07-26,32209,32864,32158,32360,40296
2013-07-29,32410,32612,31805,31856,43526
2013-07-30,32209,32309,31856,31957,35909
2013-07-31,32007,34729,31957,33671,191723
2013-08-01,33922,33922,32662,32915,82392
2013-08-02,33166,33620,32914,33167,38219
2013-08-05,33166,33418,32813,33066,37678
2013-08-06,32914,33973,32713,32915,80942
2013-08-07,32713,32914,32158,32159,64192
2013-08-08,32259,33771,32158,33016,157804
2013-08-09,32864,33015,32461,32764,36816
2013-08-12,32864,33015,32158,32259,60231
2013-08-13,32057,32461,31654,31806,64858
2013-08-14,32007,32511,31856,31957,46223
2013-08-16,31503,31805,31251,31604,33507
2013-08-19,31654,31856,31150,31403,54555
2013-08-20,30999,31402,30394,30546,86807
2013-08-21,30444,30545,29436,29638,93881
2013-08-22,29134,29235,28227,28227,115532
2013-08-23,28277,30394,28277,29134,166880
2013-08-26,29537,30092,29235,29336,60476
2013-08-27,29335,29587,28277,28277,72186
2013-08-28,27118,27924,27067,27521,134389
2013-08-29,27672,28227,27521,27572,63680
2013-08-30,27622,28126,27067,27169,88778
2013-09-02,26966,28227,26966,28025,93663
2013-09-03,28227,29739,28126,29034,166617
2013-09-04,28781,29789,28529,28580,137202
2013-09-05,28882,29235,28479,28630,63859
2013-09-06,28579,28882,27622,27673,69831
2013-09-09,27874,27874,27269,27572,45904
2013-09-10,27722,28378,27470,28277,78707
2013-09-11,28731,32511,28428,32511,704145
2013-09-12,31906,36695,31856,33268,1511500
2013-09-13,33922,35031,32662,33268,510516
2013-09-16,33469,33469,31856,32007,283074
2013-09-17,32057,33368,32057,32411,243769
2013-09-23,32612,33166,32057,32562,148386
2013-09-24,32511,33822,32259,32915,236241
2013-09-25,33065,33267,32309,32764,107196
2013-09-26,33015,34426,32914,33268,273726
2013-09-27,33620,33771,32965,33620,123073
2013-09-30,33721,33771,32561,32612,115251
2013-10-01,32511,32662,31402,31806,105481
2013-10-02,32410,35233,32007,33822,442679
2013-10-04,34275,34930,33267,33318,197443
2013-10-07,33570,33822,32763,33318,82421
2013-10-08,33267,35787,33267,35233,400806
2013-10-10,35384,35888,34578,34830,171355
2013-10-11,35082,36039,34426,35637,199767
2013-10-14,35838,40828,35132,40324,1277834
2013-10-15,40626,43348,39366,39568,873505
2013-10-16,40072,41282,38308,39518,493391
2013-10-17,40273,40878,39669,40879,323891
2013-10-18,40374,40727,38560,39215,325503
2013-10-21,39467,40979,38862,40274,232202
2013-10-22,40828,41433,40173,40324,201613
2013-10-23,40122,40576,39265,39417,130685
2013-10-24,39114,42794,38711,40828,719633
2013-10-25,41433,41987,40122,40123,185046
2013-10-28,40324,40727,39820,40022,116582
2013-10-29,40324,40929,39820,40022,145763
2013-10-30,40173,40425,39517,39719,107810
2013-10-31,40072,40072,38862,39014,118881
2013-11-01,39013,39467,37047,37199,215581
2013-11-04,37199,37602,36291,37098,107144
2013-11-05,37098,37955,36443,36746,89018
2013-11-06,36947,38459,36846,36947,162624
2013-11-07,37199,38408,35888,36292,254962
2013-11-08,35939,36795,35384,35586,97197
2013-11-11,35787,36090,33922,33973,170948
2013-11-12,33771,34628,33771,34376,89494
2013-11-13,34628,34729,32965,32965,96144
2013-11-14,33317,34275,33065,34276,85478
2013-11-15,34124,34729,34074,34326,67612
2013-11-18,34426,35435,34426,34981,94288
2013-11-19,35233,35233,34426,34729,56648
2013-11-20,34981,35283,34426,35032,68987
2013-11-21,35132,35233,34326,34376,55933
2013-11-22,34830,34830,33822,33822,59724
2013-11-25,34275,35334,34124,35183,104470
2013-11-26,35485,35787,34930,35082,78970
2013-11-27,35182,35334,34578,34931,50233
2013-11-28,35031,35737,34981,35586,75130
2013-11-29,35737,36644,35334,36141,112051
2013-12-02,36443,37098,35888,36090,72622
2013-12-03,36090,36090,35031,35082,76600
2013-12-04,34880,35334,33822,33923,84390
2013-12-05,34275,36039,34275,34830,202590
2013-12-06,35233,35283,34426,34528,50392
2013-12-09,34729,34779,34023,34276,57793
2013-12-10,34275,34578,32813,33368,87307
2013-12-11,33116,33519,31856,31907,123471
2013-12-12,31402,32662,31301,32007,58376
2013-12-13,31805,32511,31352,31503,56408
2013-12-16,31352,32511,30898,30899,104815
2013-12-17,31200,31604,30696,30697,49561
2013-12-18,30696,31200,29940,30193,76730
2013-12-19,30747,31301,30394,30899,73748
2013-12-20,31251,31957,30747,30899,74343
2013-12-23,31049,31200,30747,30798,36981
2013-12-24,30948,31503,30747,31503,48133
2013-12-26,31604,31755,30696,30697,50533
2013-12-27,31100,31957,30797,31705,70857
2013-12-30,32007,32007,31251,31856,44396
2014-01-02,32108,32813,31452,31907,86441
2014-01-03,31755,32965,31705,32864,114118
2014-01-06,33116,33116,32108,32159,71325
2014-01-07,32158,32662,31906,32259,46130
2014-01-08,32561,33469,32410,33217,120587
2014-01-09,34275,34376,32662,32663,137551
2014-01-10,33116,33166,32007,32209,73579
2014-01-13,32360,33065,32259,32814,53136
2014-01-14,32612,33418,32511,33016,50002
2014-01-15,33116,33469,32914,33016,37705
2014-01-16,33267,34023,32965,33570,85216
2014-01-17,33469,33620,32612,32915,59988
2014-01-20,32914,32965,32410,32511,47694
2014-01-21,32662,32813,32360,32562,45149
2014-01-22,32561,33368,32410,33116,56376
2014-01-23,33267,33418,32511,32511,51075
2014-01-24,32360,33065,32259,32259,82804
2014-01-27,32057,32057,30696,30747,102403
2014-01-28,30495,31100,30142,30344,76339
2014-01-29,30545,31100,30545,30949,46650
2014-02-03,30747,31200,30545,30596,49640
2014-02-04,29890,30092,29487,29588,80190
2014-02-05,30041,30344,29638,29638,58287
2014-02-06,29789,30344,29587,29840,56282
2014-02-07,30243,30344,29840,30193,50202
2014-02-10,30293,33872,30293,31806,413005
2014-02-11,31805,32007,31301,31503,90403
2014-02-12,33570,33922,31805,31856,327088
2014-02-13,31705,33166,31604,33167,131328
2014-02-14,32763,32864,32511,32511,89007
2014-02-17,32864,33015,32360,32360,41389
2014-02-18,32209,33166,32158,33167,79975
2014-02-19,33166,33317,32713,32713,56047
2014-02-20,32813,32813,31906,31907,64122
2014-02-21,32259,32561,31856,32310,43557
2014-02-24,32259,32662,31856,32007,46000
2014-02-25,32360,33670,32309,32915,142120
2014-02-26,32713,32965,32461,32612,42297
2014-02-27,32763,33670,32713,32713,109688
2014-02-28,32763,32965,32158,32461,62063
2014-03-03,32209,32713,32209,32360,34874
2014-03-04,32158,32511,31654,31806,79463
2014-03-05,32108,32209,31755,32007,45229
2014-03-06,32158,32360,31856,32007,55865
2014-03-07,32057,33569,31856,33268,242281
2014-03-10,33519,34779,33166,34679,309510
2014-03-11,34930,35435,34376,34578,186869
2014-03-12,34426,36039,34326,35435,292173
2014-03-13,36039,36594,35535,35536,221416
2014-03-14,35233,35787,34275,34276,148051
2014-03-17,34477,34930,33267,33520,126384
2014-03-18,33922,36090,33721,35889,263004
2014-03-19,36392,36896,35283,35838,174678
2014-03-20,35838,36241,34930,35334,96406
2014-03-21,35687,37703,35334,36191,329637
2014-03-24,36039,36846,35132,35133,148282
2014-03-25,35132,35132,33822,34124,168119
2014-03-26,34426,35233,34124,35133,119594
2014-03-27,34830,35787,34326,34326,151410
2014-03-28,34527,34779,33922,34124,75002
2014-03-31,34225,35182,33922,35183,89794
2014-04-01,35586,35989,35132,35233,123320
2014-04-02,35384,36191,35132,35435,111091
2014-04-03,35535,35989,35334,35485,78114
2014-04-04,35636,37501,35586,36998,380821
2014-04-07,36745,36795,35888,36090,132052
2014-04-08,35989,37451,35939,36846,169808
2014-04-09,36644,36947,36140,36141,100831
2014-04-10,36543,36896,35787,36494,117624
2014-04-11,35687,36090,35586,35889,84110
2014-04-14,35888,36342,35687,35889,60454
2014-04-15,35888,36896,35787,36292,150928
2014-04-16,36342,36846,36090,36241,85076
2014-04-17,36695,38156,36291,36292,417798
2014-04-18,36745,37300,36291,37250,128121
2014-04-21,37148,37451,36695,36746,75372
2014-04-22,36745,36997,35838,35939,112799
2014-04-23,36090,36392,35838,36342,76149
2014-04-24,36342,36342,34527,34679,194648
2014-04-25,34880,35031,34376,34477,56342
2014-04-28,34678,35787,34477,34679,139948
2014-04-29,35031,35435,34527,35233,69607
2014-04-30,35132,35586,34729,34780,65655
2014-05-02,35082,35082,34074,34528,65297
2014-05-07,34628,34628,33973,34024,52039
2014-05-08,33872,34326,33317,33469,62456
2014-05-09,33620,34275,33519,33923,37643
2014-05-12,33721,33922,33620,33872,34065
2014-05-13,34023,34527,33973,34326,58157
2014-05-14,33065,33217,31805,32360,319262
2014-05-15,32309,32763,31301,32259,276003
2014-05-16,32259,32259,31755,32058,84666
2014-05-19,31906,32259,31604,31604,64856
2014-05-20,31604,31755,30797,31201,87538
2014-05-21,31150,32259,31100,32259,89799
2014-05-22,32410,32410,31957,32259,42737
2014-05-23,32259,32360,31856,32259,42691
2014-05-26,32360,32410,32007,32259,47574
2014-05-27,32360,32461,31654,32259,48952
2014-05-28,32259,32309,31906,32209,37074
2014-05-29,32057,32965,32057,32663,59551
2014-05-30,32410,32662,31957,32411,42759
2014-06-02,32410,32612,31452,31655,49407
2014-06-03,31402,31654,31049,31352,46781
2014-06-05,31301,31503,30747,30747,33346
2014-06-09,31100,31100,30444,30747,31015
2014-06-10,30747,31452,30747,30949,30371
2014-06-11,31100,31957,31049,31403,53364
2014-06-12,31654,31654,31150,31251,30312
2014-06-13,31251,31452,30848,31201,19092
2014-06-16,31200,31452,30848,31050,28823
2014-06-17,31049,31200,30696,30798,35309
2014-06-18,30747,30898,30545,30546,30576
2014-06-19,30646,30898,30394,30495,27866
2014-06-20,30545,30646,29940,29941,62356
2014-06-23,29940,30192,29688,29840,32442
2014-06-24,29789,30192,29487,29941,55641
2014-06-25,29991,30596,29840,29840,42769
2014-06-26,29991,30092,29335,29336,58019
2014-06-27,29487,29840,29285,29386,34057
2014-06-30,29688,30142,29537,30092,33300
2014-07-01,30142,30243,29537,29588,66392
2014-07-02,29890,30344,29638,30142,87230
2014-07-03,30192,30696,29940,30042,57758
2014-07-04,30243,30545,29991,30243,46876
2014-07-07,30394,30394,29487,29487,63576
2014-07-08,29335,29537,28680,28781,86447
2014-07-09,28479,28831,28479,28479,48300
2014-07-10,28630,31251,28378,29890,275033
2014-07-11,29991,30495,29184,29286,78422
2014-07-14,29537,29537,28630,28681,71186
2014-07-15,28781,29285,28680,28832,46037
2014-07-16,28781,28983,28227,28378,54384
2014-07-17,28479,28781,28277,28429,30508
2014-07-18,28277,28731,28227,28731,27914
2014-07-21,28882,29940,28731,29638,84601
2014-07-22,29688,29991,29285,29739,38385
2014-07-23,29991,30747,29688,29739,105992
2014-07-24,29991,30596,29739,29739,77778
