,date,open,high,low,close,volume,pattern1,pattern2,pattern3,nasdaq
0,2019-08-08,25150,31500,23650,24750,5797108,M05,,,U04
1,2019-08-09,26150,30350,25650,29500,2929842,P15,M00P15,,U04
2,2019-08-12,29100,32000,28150,29200,1327784,K00,P10K00,S01K00,D04
3,2019-08-13,28900,29650,27350,27600,806596,M05,K00M05,P10M05,D04
4,2019-08-14,28150,28550,26250,26800,247667,M05,M00M05,S07M05,U04
5,2019-08-16,25750,27250,25100,26400,201789,P05,M00P05,M10P05,T01
6,2019-08-19,26600,26750,25100,26000,139924,M05,P00M05,S08M05,U04
7,2019-08-20,26300,28900,26000,27200,417650,P05,M00P05,S03P05,U04
8,2019-08-21,26950,27000,26000,26700,138162,M05,P00M05,S01M05,D04
9,2019-08-22,26700,28200,25950,27400,244957,P05,M00P05,S06P05,U04
10,2019-08-23,26900,28300,26850,27800,150939,P05,P00P05,S02P05,D04
11,2019-08-26,27000,27500,26200,26500,111435,M05,P00M05,P10M05,D04
12,2019-08-27,27000,27900,26800,27500,104417,P05,M00P05,S07P05,U04
13,2019-08-28,27800,29000,27800,28650,248815,P03,P00P03,S01P03,D04
14,2019-08-29,28400,28900,27400,27600,135149,M05,P00M05,P10M05,U04
15,2019-08-30,27600,28600,27400,27900,120086,P05,M00P05,S07P05,U04
16,2019-09-02,27600,28050,26750,27400,105955,M05,P00M05,S00M05,U04
17,2019-09-03,27250,28000,27100,27500,74656,P05,M00P05,S07P05,T01
18,2019-09-04,27500,30300,27250,29900,381873,P05,P00P05,S00P05,D04
19,2019-09-05,29800,31500,28950,30000,219490,P05,P00P05,P10P05,U04
20,2019-09-06,30000,33500,29150,31800,302958,P05,P00P05,P10P05,U04
21,2019-09-09,31250,34900,31250,32400,276347,P04,P00P04,P10P04,T01
22,2019-09-10,32400,34250,32050,33350,203335,P05,P00P05,P10P05,T01
23,2019-09-11,33250,33700,31950,33150,118544,M05,P00M05,P10M05,T01
24,2019-09-16,33150,34200,31850,32200,87123,M05,M00M05,S06M05,T01
25,2019-09-17,32000,32500,31050,32000,98973,K00,M00K00,M10K00,D04
26,2019-09-18,32000,32550,31500,31750,55617,M05,K00M05,M10M05,U04
27,2019-09-19,31800,32950,31600,32800,72656,P05,M00P05,S04P05,T01
28,2019-09-20,32900,33750,32100,32700,153903,M05,P00M05,S01M05,U01
29,2019-09-23,33500,36000,33100,34350,244978,P05,M00P05,S03P05,D04
30,2019-09-24,33900,35200,33700,34350,71835,P05,P00P05,S01P05,T01
31,2019-09-25,34100,34850,32000,32650,139520,M05,P00M05,P10M05,D04
32,2019-09-26,32600,34000,31950,33800,111491,P05,M00P05,S07P05,U04
33,2019-09-27,33800,34950,33150,34600,76886,P05,P00P05,S00P05,D04
34,2019-09-30,34600,35250,33500,34400,61054,M05,P00M05,P10M05,D04
35,2019-10-01,34500,34900,33750,34450,46020,M05,M00M05,S03M05,U04
36,2019-10-02,34300,34300,33200,33600,456290,M01,M00M01,S04M01,D04
37,2019-10-04,33600,33800,33200,33550,84345,M05,M00M05,M10M05,U04
38,2019-10-07,33550,34200,32300,32700,70000,M05,M00M05,M10M05,U04
39,2019-10-08,32500,34000,31600,33450,81776,P05,M00P05,M10P05,D04
40,2019-10-10,32950,35050,32950,33450,113912,P04,P00P04,S00P04,U04
41,2019-10-11,33800,34350,33150,34300,63994,P05,P00P05,P10P05,U04
42,2019-10-14,34800,35150,34000,34800,111012,K00,P00K00,P10K00,U04
43,2019-10-15,35100,35100,33550,33750,52647,M01,K00M01,P10M01,T01
44,2019-10-16,33700,34000,33000,33600,47015,M05,M00M05,S07M05,U04
45,2019-10-17,33600,33600,31950,32950,96710,M01,M00M01,M10M01,D04
46,2019-10-18,32800,33350,31700,32300,86486,M05,M00M05,M10M05,U04
47,2019-10-21,32300,33300,31750,31950,62022,M05,M00M05,M10M05,D04
