날짜,시가,고가,저가,종가,거래량
2012-08-03,9740,9740,9440,9560,61244
2012-08-06,9620,9820,9620,9740,21127
2012-08-07,9740,9980,9740,9950,39268
2012-08-08,9950,10400,9950,10200,114199
2012-08-09,10200,10600,10000,10450,163452
2012-08-10,10300,10600,10250,10400,41531
2012-08-13,10300,10600,10150,10400,92226
2012-08-14,10400,11300,10250,11000,299252
2012-08-16,11050,11500,10900,11500,310605
2012-08-17,11700,11750,11350,11650,187227
2012-08-20,11800,11800,11350,11550,125767
2012-08-21,11450,11750,11400,11550,128709
2012-08-22,11550,11550,11150,11500,157696
2012-08-23,11400,12100,11400,12100,272730
2012-08-24,11900,12050,11800,11900,162773
2012-08-27,11850,11850,11400,11700,92730
2012-08-28,11700,12150,11700,12150,162617
2012-08-29,12250,12250,11950,12150,104681
2012-08-30,12000,12150,11750,11900,64147
2012-08-31,11850,12300,11850,12150,153032
2012-09-03,12100,12150,11750,12000,101666
2012-09-04,12200,12500,12050,12300,422380
2012-09-05,12350,12350,11750,12100,168241
2012-09-06,12100,12250,11900,12100,117710
2012-09-07,12200,12250,12050,12150,71955
2012-09-10,12350,12850,12250,12400,388543
2012-09-11,12550,12600,12250,12350,162070
2012-09-12,12500,12500,12100,12350,215591
2012-09-13,12400,12750,12300,12400,183162
2012-09-14,12500,12550,12000,12150,155325
2012-09-17,12100,12100,11550,11900,253569
2012-09-18,11950,12400,11950,12350,241901
2012-09-19,12500,12650,12300,12600,212879
2012-09-20,12650,12850,12250,12500,159749
2012-09-21,12400,12500,12150,12350,97107
2012-09-24,12450,12800,12100,12750,204536
2012-09-25,12750,13100,12500,12750,249812
2012-09-26,12600,12750,12350,12400,74400
2012-09-27,12300,12500,11850,12000,107685
2012-09-28,12100,12300,11900,12150,63776
2012-10-02,12200,12450,12200,12400,73175
2012-10-04,12600,12650,12200,12250,123285
2012-10-05,12250,12600,12200,12500,134073
2012-10-08,12450,12800,12450,12550,113975
2012-10-09,12600,12650,12200,12350,60157
2012-10-10,12100,12350,12000,12250,97096
2012-10-11,12400,12800,12250,12550,114653
2012-10-12,12500,12650,12300,12300,66317
2012-10-15,12400,12450,11850,12300,146096
2012-10-16,12200,12800,11950,12800,179784
2012-10-17,13200,14400,13150,13900,1075370
2012-10-18,13600,13750,13000,13200,350683
2012-10-19,13000,13350,12700,12850,283969
2012-10-22,12450,13150,12450,13150,145007
2012-10-23,13150,13450,12950,13100,129535
2012-10-24,12850,13250,12800,13250,92572
2012-10-25,13250,13900,13200,13500,254936
2012-10-26,13500,13500,12800,13350,112235
2012-10-29,13450,13450,12900,13000,72088
2012-10-30,13100,13350,13100,13250,135854
2012-10-31,13400,14000,13300,13850,402296
2012-11-01,13750,14200,13450,14200,216498
2012-11-02,14200,14350,13900,13950,126003
2012-11-05,13900,13950,13600,13650,84508
2012-11-06,13700,14500,13700,14200,468764
2012-11-07,14100,14450,13750,14400,237871
2012-11-08,14050,14300,13900,14250,313888
2012-11-09,14100,14600,13600,14500,237371
2012-11-12,14500,14600,14050,14200,174601
2012-11-13,14350,14900,14200,14300,294252
2012-11-14,14400,14500,13850,13900,119730
2012-11-15,13900,13900,12950,13350,314384
2012-11-16,13450,13700,13000,13100,110489
2012-11-19,13250,14050,13250,14050,180680
2012-11-20,14100,14300,13750,13900,119956
2012-11-21,14050,14250,13750,14000,124797
2012-11-22,14200,14300,13900,14000,87859
2012-11-23,14350,15000,14350,15000,541881
2012-11-26,14950,15000,14550,14650,161492
2012-11-27,14650,15000,14250,14400,134656
2012-11-28,14350,14500,14150,14300,56485
2012-11-29,14500,14500,14150,14300,68008
2012-11-30,14400,14650,14250,14400,92370
2012-12-03,14500,14650,14300,14450,89633
2012-12-04,14250,14550,14000,14450,146951
2012-12-05,14700,15150,14050,14400,306678
2012-12-06,14300,14350,13650,13850,1265332
2012-12-07,13750,14300,13300,14300,162461
2012-12-10,14300,14300,13750,14000,71556
2012-12-11,13850,14050,13500,13500,74220
2012-12-12,13550,13750,13250,13500,56908
2012-12-13,13650,13900,13350,13350,106860
2012-12-14,13350,13450,12900,13000,127520
2012-12-17,13050,13250,12500,12500,88937
2012-12-18,12500,12900,12450,12800,40313
2012-12-20,12700,12850,12350,12350,47871
2012-12-21,12350,12800,12350,12700,67698
2012-12-24,12550,12950,12550,12750,60634
2012-12-26,12850,12950,12500,12600,53702
2012-12-27,12700,13100,12500,13000,88760
2012-12-28,13100,13300,13050,13300,65231
2013-01-02,13550,13550,13100,13300,68875
2013-01-03,13300,13350,12950,12950,77483
2013-01-04,12950,13450,12850,13200,113852
2013-01-07,13150,13450,13150,13350,92902
2013-01-08,13350,13900,13250,13600,207098
2013-01-09,13650,13700,13450,13600,62147
2013-01-10,13800,13800,13450,13500,57895
2013-01-11,13400,13550,12750,12800,221413
2013-01-14,12800,12800,12400,12500,96796
2013-01-15,12450,12700,12350,12350,58284
2013-01-16,12350,12650,12350,12450,63473
2013-01-17,12400,12550,11600,11750,206570
2013-01-18,11900,12250,11850,12250,84327
2013-01-21,12150,12300,11850,12100,67554
2013-01-22,12050,12200,11850,12000,70811
2013-01-23,12000,12250,11900,12000,85463
2013-01-24,12000,12300,11950,12000,82256
2013-01-25,12150,12200,11950,12100,63063
2013-01-28,12050,12100,11700,11900,75651
2013-01-29,11900,11950,11700,11800,51991
2013-01-30,11850,11950,11700,11750,42522
2013-01-31,11800,12000,11700,11800,47555
2013-02-01,11900,11900,11350,11550,84133
2013-02-04,11550,11600,11100,11300,144072
2013-02-05,11100,11550,11100,11300,36617
2013-02-06,11250,11900,11200,11900,62680
2013-02-07,11850,12000,11650,11850,35980
2013-02-08,11700,12050,11650,12050,52486
2013-02-12,12050,12100,11750,12000,42291
2013-02-13,11900,12200,11900,12150,56268
2013-02-14,12150,12250,12000,12250,35269
2013-02-15,12150,12250,12050,12200,56057
2013-02-18,12250,12250,11950,12000,45174
2013-02-19,12050,12250,11850,12250,99177
2013-02-20,12400,12700,12250,12500,219623
2013-02-21,12400,12800,12200,12650,186228
2013-02-22,12550,12750,12450,12650,94653
2013-02-25,12700,12700,12350,12350,80068
2013-02-26,12250,12400,12000,12050,108177
2013-02-27,12050,12200,11950,12050,57689
2013-02-28,12100,12200,11850,12100,83456
2013-03-04,12150,12150,11900,11900,53534
2013-03-05,11800,12000,11750,11800,169095
2013-03-06,11850,12300,11850,12200,171683
2013-03-07,12300,12550,12150,12200,262170
2013-03-08,12150,12300,11950,12200,92125
2013-03-11,12250,12250,11700,11800,78374
2013-03-12,11750,11950,11600,11600,110446
2013-03-13,11600,11850,11500,11600,98698
2013-03-14,11600,11650,11400,11650,91009
2013-03-15,11700,11750,11400,11600,113942
2013-03-18,11600,11600,10850,10850,174399
2013-03-19,11000,11200,10850,11150,141887
2013-03-20,11100,11550,11100,11450,142036
2013-03-21,11550,11750,11450,11450,141099
2013-03-22,11500,12050,11450,12050,167089
2013-03-25,12200,12400,12050,12150,159134
2013-03-26,12150,12200,11950,12000,96590
2013-03-27,12000,12300,11950,12200,105948
2013-03-28,12250,12300,12100,12100,52241
2013-03-29,12100,12250,12000,12250,105135
2013-04-01,12300,12300,12000,12050,51955
2013-04-02,12000,12100,11900,11900,55546
2013-04-03,11950,12000,11600,11900,132610
2013-04-04,12050,12550,11600,12450,545945
2013-04-05,12550,12550,12050,12150,278390
2013-04-08,12150,12450,12000,12250,252640
2013-04-09,12250,12500,11400,11750,328556
2013-04-10,11800,12050,11800,11800,113239
2013-04-11,11900,12650,11900,12650,387502
2013-04-12,12800,13200,12650,12800,397057
2013-04-15,12900,13200,12700,12750,278163
2013-04-16,12600,13450,12500,13400,375060
2013-04-17,13400,13800,13250,13650,370800
2013-04-18,13600,13750,13400,13450,168801
2013-04-19,13450,13500,12950,13000,187063
2013-04-22,13150,13500,13150,13400,211738
2013-04-23,13400,13450,12750,13050,235614
2013-04-24,13200,13600,13150,13550,238841
2013-04-25,13500,13600,13000,13150,275832
2013-04-26,13150,13300,12800,13000,233885
2013-04-29,13200,13400,12900,13000,251432
2013-04-30,13100,13250,12800,13150,206163
2013-05-02,13100,13350,12900,12950,176478
2013-05-03,13000,13050,12650,12900,174451
2013-05-06,13050,13100,12500,12550,204695
2013-05-07,12600,13000,12450,12950,314550
2013-05-08,12900,13000,12550,12700,234382
2013-05-09,12750,12800,12350,12400,207996
2013-05-10,12550,12550,12000,12100,171214
2013-05-13,12050,12150,11800,11900,249674
2013-05-14,11800,12050,11300,11600,271988
2013-05-15,11650,12000,11650,11800,185742
2013-05-16,11750,11900,11500,11600,164504
2013-05-20,11600,12000,11550,11950,159833
2013-05-21,12000,12150,11800,12050,119234
2013-05-22,12050,12150,11750,12100,141785
2013-05-23,12050,12150,11800,11800,141129
2013-05-24,11850,11850,11550,11600,133688
2013-05-27,11650,11700,11500,11650,76331
2013-05-28,11700,12000,11650,11850,197675
2013-05-29,11850,11900,11300,11300,325925
2013-05-30,11250,11400,10650,10750,324393
2013-05-31,10750,10750,10350,10450,254727
2013-06-03,10400,10500,10150,10150,133949
2013-06-04,10250,10400,9880,10000,286496
2013-06-05,10050,10200,9800,9830,303706
2013-06-07,9920,9920,9450,9550,202938
2013-06-10,9510,9820,9510,9800,85394
2013-06-11,9800,9840,9600,9680,122701
2013-06-12,9600,10300,9600,10250,349594
2013-06-13,10200,10250,10000,10200,146410
2013-06-14,10300,10550,10100,10450,261663
2013-06-17,10400,10500,10250,10500,263062
2013-06-18,10450,10650,10350,10550,277454
2013-06-19,10700,10900,10300,10300,567707
2013-06-20,10150,10250,9910,9960,239581
2013-06-21,9610,9790,9510,9700,239311
2013-06-24,9660,9700,9350,9350,202172
2013-06-25,9070,9330,8650,8700,264789
2013-06-26,8850,9060,8700,9000,118334
2013-06-27,9150,9500,9120,9360,144052
2013-06-28,9440,9470,9270,9360,87257
2013-07-01,9280,9480,9280,9380,37026
2013-07-02,9440,9880,9440,9700,172568
2013-07-03,9720,9870,9500,9500,88550
2013-07-04,9570,9620,9290,9450,66580
2013-07-05,9530,9640,9350,9460,60687
2013-07-08,9530,9610,9300,9410,56753
2013-07-09,9450,10000,9450,9950,198173
2013-07-10,10100,10150,9750,9780,113951
2013-07-11,9970,10250,9970,10200,155440
2013-07-12,10250,10350,10050,10350,109279
2013-07-15,10400,11250,10200,11200,778454
2013-07-16,11100,11250,10750,11200,406934
2013-07-17,10800,10850,10400,10600,475870
2013-07-18,10700,10800,10350,10400,231254
2013-07-19,10500,10600,10300,10300,122327
2013-07-22,10250,10700,10150,10250,228487
2013-07-23,10300,10450,10200,10400,114667
2013-07-24,10400,10550,10250,10400,98636
2013-07-25,10500,10500,10250,10250,84542
2013-07-26,10250,10500,10200,10450,113180
2013-07-29,10500,10550,10150,10150,130997
2013-07-30,10150,10250,10100,10200,47739
2013-07-31,10350,10350,10100,10250,88799
2013-08-01,10250,10300,10050,10250,101724
2013-08-02,10350,10350,10100,10100,93558
2013-08-05,10150,10200,9930,9940,127814
2013-08-06,10000,10200,9990,10100,108851
2013-08-07,10100,10600,10050,10450,333568
2013-08-08,10550,10700,10350,10450,219492
2013-08-09,10500,10500,10300,10400,70859
2013-08-12,10400,10400,10050,10050,109346
2013-08-13,10050,10200,9970,10050,84936
2013-08-14,10000,10150,10000,10150,41082
2013-08-16,9980,10250,9980,10000,39267
2013-08-19,10050,10450,10000,10400,130674
2013-08-20,10400,10550,10050,10150,152637
2013-08-21,10150,10200,9700,9800,119337
2013-08-22,9660,9780,9550,9650,72201
2013-08-23,9650,9890,9650,9820,53549
2013-08-26,9800,10150,9800,10100,92465
2013-08-27,10100,10300,9810,9810,62396
2013-08-28,9680,9800,9550,9800,60468
2013-08-29,9860,10050,9860,10050,65249
2013-08-30,10000,10100,9900,9900,24371
2013-09-02,9900,10100,9850,9960,31846
2013-09-03,9950,10200,9950,10050,116214
2013-09-04,10150,10200,9990,10050,58194
2013-09-05,10150,10150,9980,10000,78320
2013-09-06,9990,10050,9830,9830,85097
2013-09-09,9830,9900,9800,9810,38909
2013-09-10,9810,9950,9750,9750,37906
2013-09-11,9780,9870,9700,9790,58101
2013-09-12,9810,9880,9700,9720,50002
2013-09-13,9730,9790,9660,9670,55371
2013-09-16,9670,9840,9670,9790,46443
2013-09-17,9790,9890,9760,9820,48584
2013-09-23,9830,10050,9830,9930,92680
2013-09-24,9850,9970,9790,9890,64066
2013-09-25,9850,10550,9850,10350,289507
2013-09-26,10350,10450,10250,10400,106788
2013-09-27,10550,10550,10150,10250,68129
2013-09-30,10250,10250,10000,10050,71129
2013-10-01,9990,10450,9980,10450,243855
2013-10-02,10500,10550,10350,10450,155451
2013-10-04,10250,10350,10050,10150,97498
2013-10-07,10250,10250,9880,9880,103455
2013-10-08,9870,9920,9660,9920,99138
2013-10-10,9980,10150,9930,9930,94627
2013-10-11,10150,10150,9990,10000,58932
2013-10-14,10050,10050,9820,9850,65703
2013-10-15,9850,9880,9790,9810,62668
2013-10-16,9820,9970,9810,9810,64306
2013-10-17,9930,10050,9780,9810,68543
2013-10-18,9810,9900,9810,9870,29227
2013-10-21,9880,9940,9710,9710,56341
2013-10-22,9710,9750,9590,9600,67652
2013-10-23,9640,9700,9240,9240,130020
2013-10-24,9330,9500,9240,9500,50369
2013-10-25,9540,9640,9440,9620,43541
2013-10-28,9590,9660,9470,9510,36150
2013-10-29,9560,9980,9450,9810,44484
2013-10-30,9830,9980,9730,9850,73793
2013-10-31,9950,10050,9820,9820,157377
2013-11-01,9850,9910,9610,9720,56748
2013-11-04,9750,9800,9640,9660,53772
2013-11-05,9660,9900,9660,9860,92466
2013-11-06,9920,10150,9860,9910,203462
2013-11-07,10050,10050,9710,9710,103095
2013-11-08,9640,9700,9380,9470,93855
2013-11-11,9500,9500,9160,9300,85382
2013-11-12,9230,9440,9230,9390,29281
2013-11-13,9320,9410,9200,9200,26213
2013-11-14,9220,9450,9200,9450,37836
2013-11-15,9420,9500,9360,9500,37821
2013-11-18,9450,9530,9410,9470,34054
2013-11-19,9400,9450,9210,9260,76906
2013-11-20,9260,9540,9220,9450,27885
2013-11-21,9450,9450,9250,9400,39003
2013-11-22,9430,9590,9400,9540,35661
2013-11-25,9490,9750,9490,9710,36724
2013-11-26,9710,9800,9590,9680,62665
2013-11-27,9750,9880,9690,9740,83588
2013-11-28,9800,10000,9710,10000,137298
2013-11-29,10050,10150,9870,10000,86311
2013-12-02,10000,10050,9810,9920,50017
2013-12-03,9850,9880,9720,9730,34237
2013-12-04,9750,9860,9630,9630,23853
2013-12-05,9650,9820,9590,9740,38338
2013-12-06,9700,9790,9660,9700,22224
2013-12-09,9760,9820,9630,9630,34255
2013-12-10,9700,9700,9410,9420,59595
2013-12-11,9420,9480,9200,9230,63096
2013-12-12,9180,9300,9070,9210,19618
2013-12-13,9200,9300,9150,9250,27420
2013-12-16,9250,9330,9230,9310,25977
2013-12-17,9370,9400,9210,9210,22562
2013-12-18,9210,9260,9120,9250,41348
2013-12-19,9270,9270,8990,9090,62602
2013-12-20,9070,9280,8910,9170,44980
2013-12-23,9170,9250,9100,9100,27150
2013-12-24,9130,9210,9060,9210,24552
2013-12-26,9180,9240,9150,9190,47380
2013-12-27,9140,9340,9110,9250,43492
2013-12-30,9300,9300,9180,9280,33701
2014-01-02,9310,9340,9140,9220,22368
2014-01-03,9200,9200,8980,9010,51898
2014-01-06,9000,9060,8830,9060,64293
2014-01-07,9050,9390,9000,9390,49163
2014-01-08,9400,9450,9350,9410,66799
2014-01-09,9420,9650,9390,9390,71126
2014-01-10,9400,9570,9400,9440,30763
2014-01-13,9440,9620,9440,9570,51791
2014-01-14,9520,9590,9350,9460,39073
2014-01-15,9470,9550,9360,9360,29120
2014-01-16,9370,9450,9330,9410,24670
2014-01-17,9440,9440,9220,9240,85113
2014-01-20,9240,9250,9100,9130,38822
2014-01-21,9120,9260,9110,9220,49031
2014-01-22,9220,9260,9170,9230,17982
2014-01-23,9290,9540,9250,9370,48361
2014-01-24,9340,9440,9170,9430,32896
2014-01-27,9180,9270,9120,9160,31356
2014-01-28,9120,9240,9020,9060,60550
2014-01-29,9100,9220,9100,9160,18223
2014-02-03,9090,9150,9050,9070,34607
2014-02-04,9000,9160,8850,9160,66304
2014-02-05,9210,9350,9130,9160,77501
2014-02-06,9120,9370,9120,9220,42310
2014-02-07,9270,9360,9160,9200,60302
2014-02-10,9220,9260,9140,9150,22577
2014-02-11,9130,9270,9070,9200,88671
2014-02-12,9260,9470,9250,9390,69038
2014-02-13,9470,9470,9210,9300,47129
2014-02-14,9310,9490,9310,9430,37813
2014-02-17,9500,9500,9310,9330,36443
2014-02-18,9250,9410,9240,9410,50002
2014-02-19,9410,9880,9340,9750,328161
2014-02-20,9780,9810,9670,9670,65399
2014-02-21,9730,9730,9550,9680,59529
2014-02-24,9680,9790,9480,9550,72545
2014-02-25,9560,9620,9420,9510,46131
2014-02-26,9560,9810,9530,9780,106499
2014-02-27,9880,10050,9790,9910,197221
2014-02-28,10050,10250,9910,9910,174587
2014-03-03,9810,10100,9750,9930,81880
2014-03-04,9900,10050,9740,10050,72737
2014-03-05,10100,10400,9980,10350,270654
2014-03-06,10350,10350,10100,10200,84200
2014-03-07,10250,10350,10000,10050,95540
2014-03-10,10100,10150,9980,10050,47901
2014-03-11,10150,10300,10000,10150,79024
2014-03-12,10200,10250,9760,9780,150657
2014-03-13,9830,9830,9540,9570,182590
2014-03-14,9530,9710,9460,9560,56023
2014-03-17,9570,9620,9460,9510,42072
2014-03-18,9560,9770,9530,9670,39134
2014-03-19,9680,9780,9620,9620,27495
2014-03-20,9570,9670,9460,9660,42595
2014-03-21,9750,9910,9640,9770,168817
2014-03-24,9760,9820,9670,9670,34485
2014-03-25,9700,9750,9520,9530,70324
2014-03-26,9590,9680,9520,9640,65035
2014-03-27,9640,9720,9550,9550,34732
2014-03-28,9690,9880,9630,9830,88343
2014-03-31,9880,10050,9700,9750,90203
2014-04-01,9790,9850,9650,9690,74215
2014-04-02,9720,9840,9650,9800,35924
2014-04-03,9750,9850,9710,9710,35833
2014-04-04,9710,9790,9620,9730,72116
2014-04-07,9670,9700,9500,9520,91753
2014-04-08,9500,9580,9360,9400,72149
2014-04-09,9400,9480,9350,9470,42845
2014-04-10,9430,9550,9430,9440,34861
2014-04-11,9320,9420,9300,9350,43971
2014-04-14,9320,9390,9250,9370,69993
2014-04-15,9450,9450,9270,9290,48672
2014-04-16,9290,9340,9180,9180,82120
2014-04-17,9220,9340,9200,9210,80017
2014-04-18,9220,9360,9220,9260,54312
2014-04-21,9270,9310,9230,9310,39637
2014-04-22,9270,9390,9270,9330,39312
2014-04-23,9380,9390,9220,9230,110889
2014-04-24,9300,9330,9120,9140,53071
2014-04-25,9160,9240,9050,9050,47539
2014-04-28,9020,9130,9000,9010,68689
2014-04-29,9090,9120,9020,9100,24729
2014-04-30,9100,9310,9100,9180,36544
2014-05-02,9200,9290,9150,9220,33698
2014-05-07,9240,9310,9180,9180,20730
2014-05-08,9180,9250,9010,9050,37121
2014-05-09,9070,9140,8980,9040,55714
2014-05-12,9100,9100,8920,8950,74709
2014-05-13,9040,9100,8970,9040,24147
2014-05-14,9100,9110,9000,9040,34736
2014-05-15,9050,9160,9040,9110,32553
2014-05-16,9110,9170,9010,9040,26485
2014-05-19,9110,9180,9010,9120,39419
2014-05-20,9150,9190,8980,9040,31332
2014-05-21,9100,9140,8940,9000,33645
2014-05-22,9000,9050,8900,8920,30553
2014-05-23,9000,9000,8780,8850,84741
2014-05-26,8870,8930,8800,8860,27284
2014-05-27,8850,8890,8730,8740,55287
2014-05-28,8720,8830,8710,8760,45195
2014-05-29,8800,8850,8640,8710,50932
2014-05-30,8640,8720,8600,8610,57226
2014-06-02,8570,8680,8200,8310,99964
2014-06-03,8110,8320,8110,8260,37441
2014-06-05,8260,8340,8000,8050,30336
2014-06-09,8000,8130,7850,8100,39897
2014-06-10,8020,8130,8000,8090,32369
2014-06-11,8100,8270,8090,8100,44281
2014-06-12,8190,8200,7910,7910,34606
2014-06-13,7990,8090,7900,7990,47445
2014-06-16,8060,8340,8020,8270,43588
2014-06-17,8300,8480,8220,8420,45400
2014-06-18,8420,8810,8340,8800,93343
2014-06-19,8800,8930,8700,8770,45594
2014-06-20,8720,8850,8670,8680,29003
2014-06-23,8680,8790,8590,8730,24321
2014-06-24,8730,8790,8470,8750,38085
2014-06-25,8750,8790,8560,8600,14183
2014-06-26,8550,8640,8420,8500,18073
2014-06-27,8590,8640,8400,8610,15957
2014-06-30,8600,8700,8510,8570,12430
2014-07-01,8520,8600,8500,8550,12644
2014-07-02,8550,8650,8500,8500,14277
2014-07-03,8530,8640,8490,8530,18793
2014-07-04,8620,8890,8490,8890,46132
2014-07-07,8910,8940,8750,8780,7802
2014-07-08,8830,9110,8650,9100,98262
2014-07-09,9170,9170,8940,9100,24953
2014-07-10,9130,9130,8750,8760,53459
2014-07-11,8720,8810,8700,8740,18511
2014-07-14,8740,8960,8740,8880,37944
2014-07-15,8950,9400,8900,9310,181711
2014-07-16,9400,9490,9180,9390,86035
2014-07-17,9360,9430,9110,9250,57381
2014-07-18,9250,9340,9160,9160,37176
2014-07-21,9110,9230,9040,9040,38232
2014-07-22,9080,9420,9080,9230,43745
2014-07-23,9240,9280,9050,9180,43499
2014-07-24,9150,9360,9120,9230,18062
