날짜,시가,고가,저가,종가,거래량
2012-10-23,59976,61137,58995,59799,139151
2012-10-24,58370,59797,57744,58906,108620
2012-10-25,58102,58906,56228,56229,162967
2012-10-26,55960,56941,53728,54534,124399
2012-10-29,54531,55425,52836,53551,69520
2012-10-30,52836,56317,52836,56229,58397
2012-10-31,56763,57120,55514,55515,43796
2012-11-01,55782,57120,53996,55515,51510
2012-11-02,57299,57299,55782,56497,39997
2012-11-05,55870,56138,55246,55247,35874
2012-11-06,55246,55960,54353,54713,46383
2012-11-07,55335,60244,54531,60067,268213
2012-11-08,59619,62118,59084,61941,314180
2012-11-09,61850,62208,60512,60692,98232
2012-11-12,61493,63546,61226,62744,172598
2012-11-13,63367,63367,59976,61316,90255
2012-11-14,60869,61493,57567,58460,157393
2012-11-15,57120,59708,56317,58014,128488
2012-11-16,58012,58012,54442,54713,156380
2012-11-19,54710,57209,54710,56676,53239
2012-11-20,57744,58370,55335,56140,70887
2012-11-21,56228,58280,55693,57925,108916
2012-11-22,58548,60690,58459,59442,110163
2012-11-23,59619,60512,58102,60157,84497
2012-11-26,60780,61137,58459,58460,87047
2012-11-27,58906,59174,56406,57032,62755
2012-11-28,57031,57834,55960,56764,51831
2012-11-29,58548,59708,57120,57121,115906
2012-11-30,57655,58906,57567,58014,57639
2012-12-03,58459,60601,58280,60602,137045
2012-12-04,61672,62654,60869,61049,153103
2012-12-05,61583,61583,59441,59442,96009
2012-12-06,60690,62118,59442,59889,188163
2012-12-07,59619,61047,56941,58371,229604
2012-12-10,58012,58638,56941,57211,91297
2012-12-11,58280,58995,55157,55425,163908
2012-12-12,55425,56138,54085,55336,156412
2012-12-13,54621,55870,54621,55872,94183
2012-12-14,55157,57209,54889,55247,112971
2012-12-17,55067,55425,49891,50070,407973
2012-12-18,50783,51318,47838,50070,388375
2012-12-20,50515,50872,48016,48642,202463
2012-12-21,47570,48909,46142,46321,265963
2012-12-24,46856,48106,46678,48107,199062
2012-12-26,47748,48819,46232,46232,240306
2012-12-27,45606,47302,45249,46411,259742
2012-12-28,46768,48552,46500,48018,266138
2013-01-02,48730,49087,47838,48018,152328
2013-01-03,48463,49534,48284,48286,171330
2013-01-04,48016,48819,47302,47572,139923
2013-01-07,47927,47927,46410,46768,141510
2013-01-08,46678,47302,45964,46143,129795
2013-01-09,45964,46945,45338,46589,235722
2013-01-10,46945,47480,45338,45341,289127
2013-01-11,45785,46232,42751,44180,804049
2013-01-14,44312,44893,43420,43466,232694
2013-01-15,43464,43867,40029,40476,532650
2013-01-16,39359,39805,38019,39270,388126
2013-01-17,40609,40832,38555,38825,248881
2013-01-18,38823,39449,38422,38647,227608
2013-01-21,39091,39135,38109,38290,196160
2013-01-22,38511,41322,38377,41056,556438
2013-01-23,41054,41813,40341,40432,302630
2013-01-24,39626,39671,37529,37799,452409
2013-01-25,37663,38511,35208,35880,550257
2013-01-28,35253,37128,35208,36548,345491
2013-01-29,36190,36860,35610,35790,279622
2013-01-30,35878,36458,34584,34585,264312
2013-01-31,34717,35208,33826,34496,196154
2013-02-01,34806,35387,34406,35255,204944
2013-02-04,35565,36816,35432,36236,439819
2013-02-05,36235,37128,34673,35165,372625
2013-02-06,35565,37930,35476,37932,558595
2013-02-07,38154,39805,38154,38691,564478
2013-02-08,39403,39627,38019,38781,228193
2013-02-12,39314,39939,38778,39049,241451
2013-02-13,39716,39850,39135,39628,173365
2013-02-14,38734,40341,38645,40208,360840
2013-02-15,39671,39939,38823,39093,342247
2013-02-18,37886,39449,37796,39270,303490
2013-02-19,39582,40386,39314,39538,258302
2013-02-20,40029,40029,38957,39003,250498
2013-02-21,38690,38957,38064,38155,233685
2013-02-22,37752,38198,36681,37039,396719
2013-02-25,37396,40341,37083,40164,600868
2013-02-26,39805,41500,39403,40565,560780
2013-02-27,40252,40609,39493,39717,260863
2013-02-28,39984,40832,39850,40253,279837
2013-03-04,40162,41188,39270,40119,225702
2013-03-05,40609,42171,40029,42128,335600
2013-03-06,43019,43331,42125,42261,507832
2013-03-07,41903,42215,40073,40253,619074
2013-03-08,40475,41456,39894,40565,537353
2013-03-11,40742,40920,38913,39717,332274
2013-03-12,39716,40341,39181,39182,201851
2013-03-13,39091,39716,38064,38245,352738
2013-03-14,38287,39135,37752,39138,280666
2013-03-15,39493,39493,38109,38825,292091
2013-03-18,38466,38645,37128,37128,210216
2013-03-19,37172,37975,36949,37352,152482
2013-03-20,37261,37708,36056,36236,261759
2013-03-21,36235,36726,35120,35165,319402
2013-03-22,35387,36726,35342,36370,288239
2013-03-25,36056,36056,34406,34541,615966
2013-03-26,34539,35030,34049,34273,251519
2013-03-27,34495,35521,33959,35523,221577
2013-03-28,35342,36235,35342,35790,197279
2013-03-29,35387,35744,34406,34809,299684
2013-04-01,34806,35297,34361,34541,125652
2013-04-02,34628,35074,33200,33469,283587
2013-04-03,33781,34317,33334,34317,164433
2013-04-04,34317,36235,33691,36236,569891
2013-04-05,36726,37351,35521,36415,392403
2013-04-08,35833,36324,34406,34406,207758
2013-04-09,34495,35387,33513,34094,170500
2013-04-10,34094,35164,33647,35121,119834
2013-04-11,35565,36771,34806,36727,267829
2013-04-12,37039,37307,35521,35925,197159
2013-04-15,36012,36905,36012,36593,174216
2013-04-16,36145,36949,36012,36593,169365
2013-04-17,36592,37039,35342,35701,315189
2013-04-18,34941,35208,33423,35121,401148
2013-04-19,34628,35923,34227,35880,212695
2013-04-22,35610,36190,35387,35523,173906
2013-04-23,35565,35700,34673,34720,162448
2013-04-24,35074,36503,35030,36415,229176
2013-04-25,36413,37172,35744,36280,203371
2013-04-26,36413,40073,36056,39896,826249
2013-04-29,40520,41456,40207,41101,509597
2013-04-30,41412,41545,40564,41413,276615
2013-05-02,41099,41277,40162,40521,245538
2013-05-03,40118,42081,39225,41503,322621
2013-05-06,41768,41768,40698,40699,185262
2013-05-07,40386,44490,40386,44135,678680
2013-05-08,44312,46142,43778,44135,458687
2013-05-09,44000,45517,44000,44448,212253
2013-05-10,45249,45785,43019,43331,250058
2013-05-13,43688,44312,41456,41771,277442
2013-05-14,42215,45249,41367,45073,500174
2013-05-15,45696,47480,45696,46857,470300
2013-05-16,46856,47124,45606,46054,191845
2013-05-20,46232,47659,45785,46232,167639
2013-05-21,46768,47480,46053,46232,146836
2013-05-22,46410,46589,44625,45430,212613
2013-05-23,45606,46410,44580,44716,158912
2013-05-24,45160,45785,43867,45786,150888
2013-05-27,45785,46232,44803,44894,73844
2013-05-28,46053,47212,45874,46679,304410
2013-05-29,46945,47035,45517,45518,193157
2013-05-30,45517,45964,44714,44984,116198
2013-05-31,44893,45606,43152,44002,290894
2013-06-03,43286,44357,42929,43331,85450
2013-06-04,43778,44045,42483,42573,124154
2013-06-05,42527,42840,40207,40253,205389
2013-06-07,40430,40788,35521,35969,589559
2013-06-10,36324,37975,36056,37307,197551
2013-06-11,36860,37529,36056,36683,202675
2013-06-12,36726,38867,36413,38155,199557
2013-06-13,37886,38555,37039,37084,103640
2013-06-14,37485,37930,36056,36102,109493
2013-06-17,36056,36503,34806,35121,122312
2013-06-18,35432,37841,34941,37843,155836
2013-06-19,38019,38198,36771,36906,97193
2013-06-20,35700,37217,35476,35969,113926
2013-06-21,34985,36726,34539,36593,133394
2013-06-24,36637,36994,35074,35077,101007
2013-06-25,34450,35476,32575,32578,190131
2013-06-26,33246,34183,32575,32978,125547
2013-06-27,34094,36235,34094,36236,157559
2013-06-28,36369,36548,35297,35701,125883
2013-07-01,35253,36681,35253,36593,92619
2013-07-02,38109,38913,37217,37531,252760
2013-07-03,37664,37664,36235,37084,142126
2013-07-04,37261,39181,37128,39182,217664
2013-07-05,39538,40118,38690,39003,194915
2013-07-08,38645,39046,34806,36727,145883
2013-07-09,37485,38466,36681,37887,175712
2013-07-10,38109,38109,36949,37486,87192
2013-07-11,38064,41635,37841,41636,663950
2013-07-12,42751,42751,41144,41636,396644
2013-07-15,41768,42171,40742,41145,303085
2013-07-16,41903,41992,40386,40432,303540
2013-07-17,40430,40788,39002,39851,640242
2013-07-18,40430,41322,39850,39851,477757
2013-07-19,40386,40564,38645,39003,417354
2013-07-22,39314,39671,38645,39138,203283
2013-07-23,39359,40609,39359,40476,335309
2013-07-24,41054,41233,39805,40029,322208
2013-07-25,40386,40386,38957,38959,238560
2013-07-26,39359,39671,38064,38066,277411
2013-07-29,38243,39046,37619,37710,230439
2013-07-30,37930,38109,36905,37352,267971
2013-07-31,37529,39046,37351,38558,303778
2013-08-01,38823,39135,38109,38468,149469
2013-08-02,39002,39002,37575,37575,165391
2013-08-05,37930,38019,37396,37575,167089
2013-08-06,37752,37975,37039,37575,165705
2013-08-07,37351,38913,36949,38379,450712
2013-08-08,38823,39359,38109,38245,231713
2013-08-09,38332,38600,37575,37620,116814
2013-08-12,33513,34806,33379,33737,849689
2013-08-13,33959,34539,33959,34005,203363
2013-08-14,34049,35342,34049,35077,203883
2013-08-16,34806,36503,34049,36147,274970
2013-08-19,36503,36503,35208,35836,163144
2013-08-20,35476,37396,35432,36950,303294
2013-08-21,36681,37217,35521,35701,187874
2013-08-22,35164,35521,34138,34184,184363
2013-08-23,34406,35700,34406,35344,93236
2013-08-26,35789,36369,35342,35568,58192
2013-08-27,35655,36324,34673,34720,87913
2013-08-28,34049,34852,33736,34720,145243
2013-08-29,34985,35878,34673,35344,77660
2013-08-30,35655,36190,34985,35969,101093
2013-09-02,35968,36190,35432,36058,128546
2013-09-03,35432,35968,35120,35121,245319
2013-09-04,35672,36363,35396,35811,133361
2013-09-05,35765,36178,35350,35673,96287
2013-09-06,35672,35994,34981,35029,122255
2013-09-09,35166,35580,34614,35213,110902
2013-09-10,35212,36178,35212,36134,132513
2013-09-11,36132,36363,35534,36042,123796
2013-09-12,35626,35672,34981,35167,192071
2013-09-13,35442,35672,34890,35443,129642
2013-09-16,35442,35488,34522,34660,195097
2013-09-17,34706,35212,34383,34845,104149
2013-09-23,35073,35442,35073,35121,84663
2013-09-24,35948,36961,35948,36870,383503
2013-09-25,37099,37652,35903,35903,218022
2013-09-26,35811,36040,35442,35443,156459
2013-09-27,35488,36040,35396,35535,134058
2013-09-30,35534,35534,34936,35121,90676
2013-10-01,35073,35626,34429,34845,139655
2013-10-02,35580,35580,34706,34891,184877
2013-10-04,34981,35442,34614,35029,86860
2013-10-07,35027,35166,34614,34706,60933
2013-10-08,34383,34706,33969,34016,111065
2013-10-10,33877,34337,33831,34016,54068
2013-10-11,34337,34429,32956,33280,225290
2013-10-14,33325,33371,32128,32175,228131
2013-10-15,32035,32819,32035,32267,125682
2013-10-16,32128,32956,32128,32267,67045
2013-10-17,32358,32865,30563,30702,151606
2013-10-18,30839,31391,30010,31209,72725
2013-10-21,31299,31714,30839,31209,44816
2013-10-22,31484,31714,30839,31116,83111
2013-10-23,31852,31944,31207,31438,130292
2013-10-24,31299,31576,31253,31576,128745
2013-10-25,31622,32174,31437,32083,110406
2013-10-28,31760,32404,31345,31347,120277
2013-10-29,31161,31437,30425,30426,250607
2013-10-30,30701,30886,29412,29643,346413
2013-10-31,29735,29781,29136,29183,211339
2013-11-01,29182,29596,28215,28538,362149
2013-11-04,28676,29043,28169,28401,172334
2013-11-05,28768,28997,28261,28309,214011
2013-11-06,28538,29412,28399,29275,299698
2013-11-07,29412,29458,28215,28217,190166
2013-11-08,27801,28261,27202,27940,113407
2013-11-11,27985,28399,26789,27296,165224
2013-11-12,26789,27894,26789,27388,118197
2013-11-13,27341,27709,26972,27204,84512
2013-11-14,27571,27571,26144,26651,162611
2013-11-15,25684,25868,23244,23338,893104
2013-11-18,23382,23428,21864,22094,591429
2013-11-19,21771,22323,20943,21450,538986
2013-11-20,21403,21633,21080,21082,275085
2013-11-21,21219,21403,20206,20667,363071
2013-11-22,20897,21126,20621,20713,227896
2013-11-25,21080,21495,20943,21266,272547
2013-11-26,21541,22139,21219,21726,402366
2013-11-27,22139,22416,21725,21772,353079
2013-11-28,22001,22600,21771,22279,263333
2013-11-29,22369,22416,21818,21910,167224
2013-12-02,22047,22231,21034,21174,221831
2013-12-03,21172,21172,20574,20898,120907
2013-12-04,20759,21219,20713,21036,125574
2013-12-05,21080,21265,20574,20805,105890
2013-12-06,20988,21449,20851,21036,160229
2013-12-09,21495,21495,21080,21220,126694
2013-12-10,21219,21219,20206,20346,204881
2013-12-11,20528,20528,19654,19654,177412
2013-12-12,19331,19884,18963,19056,279500
2013-12-13,19055,19378,18872,19333,131552
2013-12-16,19239,19608,19147,19195,108666
2013-12-17,19193,19285,17536,17537,538438
2013-12-18,17490,17767,16892,17354,326408
2013-12-19,17629,17721,17076,17077,166365
2013-12-20,17030,17767,17030,17767,189433
2013-12-23,17767,18181,17721,17859,169566
2013-12-24,18227,18595,17859,17859,172299
2013-12-26,17996,18088,17583,17583,106629
2013-12-27,17767,19239,17767,19103,461544
2013-12-30,19009,19746,18503,19516,361705
2014-01-02,19746,19838,18411,18688,317504
2014-01-03,18687,19009,18457,18918,125756
2014-01-06,18780,19055,18549,18734,111648
2014-01-07,18503,18641,17951,18458,205278
2014-01-08,18641,18687,17905,17998,186530
2014-01-09,18134,19239,18134,19241,277981
2014-01-10,19147,19378,18687,18918,192106
2014-01-13,18964,19239,18595,18688,173532
2014-01-14,18687,19700,18549,19470,371862
2014-01-15,19470,19562,19055,19195,190303
2014-01-16,19516,20390,19424,19654,715424
2014-01-17,19746,20206,19424,20207,299049
2014-01-20,20206,20528,19976,20115,214581
2014-01-21,20252,20897,19930,20898,324080
2014-01-22,20851,20897,20390,20713,176285
2014-01-23,20713,20805,19792,19931,284961
2014-01-24,19792,20068,19562,19701,167670
2014-01-27,19009,19147,18365,18964,197138
2014-01-28,18826,19193,18227,19149,183281
2014-01-29,19331,19378,19009,19056,116076
2014-02-03,18780,19193,18595,18872,104802
2014-02-04,18411,18641,18088,18320,178115
2014-02-05,18641,18641,18181,18228,97342
2014-02-06,18273,19055,18181,18780,207394
2014-02-07,18918,18963,18595,18826,82596
2014-02-10,19009,19009,18687,19010,165789
2014-02-11,19147,19838,19055,19701,486090
2014-02-12,19930,20022,19562,19793,149944
2014-02-13,19838,20206,19654,20069,217251
2014-02-14,20252,20390,19884,19885,194573
2014-02-17,19930,20068,19285,19608,143891
2014-02-18,19516,19700,19239,19470,135698
2014-02-19,19516,20390,19470,20392,361468
2014-02-20,20298,20436,20068,20115,182740
2014-02-21,20344,20436,20068,20115,111043
2014-02-24,20022,20114,19239,19241,240619
2014-02-25,19424,19608,19147,19333,112192
2014-02-26,19470,19930,19331,19931,206875
2014-02-27,19976,20160,19562,19747,137030
2014-02-28,19562,19746,18780,18918,237720
2014-03-03,18963,19239,18503,18826,113651
2014-03-04,18826,19101,18826,18964,69616
2014-03-05,19193,19193,18826,18826,96204
2014-03-06,18641,18872,18273,18504,157634
2014-03-07,18181,18411,17583,17767,374516
2014-03-10,18042,18042,17721,17767,83807
2014-03-11,17767,17996,17721,17859,74312
2014-03-12,17905,18181,17629,17721,92002
2014-03-13,17813,18181,17629,17952,79025
2014-03-14,17859,18641,17721,18320,156096
2014-03-17,18319,18365,17905,18090,91097
2014-03-18,18134,18733,18042,18458,100477
2014-03-19,18457,18595,17859,17952,120959
2014-03-20,17951,17996,17629,17675,88252
2014-03-21,17675,18134,17675,17952,73916
2014-03-24,18042,18088,17813,17906,80728
2014-03-25,17996,18319,17767,18182,70884
2014-03-26,18273,18595,17996,18182,90506
2014-03-27,18273,18273,17996,18182,43263
2014-03-28,18134,18826,18134,18688,220161
2014-03-31,18687,18964,18457,18918,126024
2014-04-01,18964,19239,18780,18964,105875
2014-04-02,19055,19101,18595,18780,103483
2014-04-03,18872,19884,18733,19885,347926
2014-04-04,20206,20805,20022,20161,612419
2014-04-07,20022,20667,19930,20346,249965
2014-04-08,20436,20528,20022,20115,152212
2014-04-09,20344,20897,20252,20438,258097
2014-04-10,20528,21080,20528,20713,275231
2014-04-11,20482,21633,20390,21634,547337
2014-04-14,21864,22139,21679,22002,348420
2014-04-15,22001,22139,21495,22094,298157
2014-04-16,22277,22554,21864,22371,348431
2014-04-17,22277,22369,21219,21266,391157
2014-04-18,21311,21541,20805,21358,305288
2014-04-21,21587,21633,20713,20759,253965
2014-04-22,20621,20851,20252,20346,293790
2014-04-23,20390,20851,20298,20300,186341
2014-04-24,20621,20621,19562,19839,302225
2014-04-25,19838,20160,19516,19562,119824
2014-04-28,19562,19792,19378,19608,104403
2014-04-29,19654,20160,19654,20023,110278
2014-04-30,19884,20298,19792,19793,100380
2014-05-02,19838,19838,18595,18780,155865
2014-05-07,18365,18733,18273,18550,149242
2014-05-08,18549,18595,17721,17721,197892
2014-05-09,17675,17813,17306,17583,108385
2014-05-12,17490,17813,17398,17675,85471
2014-05-13,17721,18134,17721,18044,80056
2014-05-14,17996,18088,17260,17629,176581
2014-05-15,17629,17629,17352,17446,102910
2014-05-16,17214,17260,15511,16018,789755
2014-05-19,15880,15880,14959,15052,344213
2014-05-20,15004,15373,14959,15098,161742
2014-05-21,14913,15235,14821,15052,132425
2014-05-22,15096,15327,15050,15052,92463
2014-05-23,14867,15050,14360,14499,186418
2014-05-26,14545,14683,13578,13578,318723
2014-05-27,13532,13762,12796,13257,350222
2014-05-28,13301,13808,13209,13625,205504
2014-05-29,13578,13624,13163,13257,88188
2014-05-30,13348,13578,12519,12520,197918
2014-06-02,12519,12934,12151,12842,156537
2014-06-03,12796,13117,12427,12520,142114
2014-06-05,12427,12657,12151,12290,69952
2014-06-09,12197,13071,12197,13073,164900
2014-06-10,13071,13209,12980,13027,82685
2014-06-11,13117,13348,12980,13165,113480
2014-06-12,13255,13301,12796,12842,101892
2014-06-13,12888,13071,12611,12888,103009
2014-06-16,12980,12980,12750,12796,33605
2014-06-17,12796,13209,12796,13073,82147
2014-06-18,13163,13255,13071,13257,86214
2014-06-19,13301,13532,12934,13119,120308
2014-06-20,13209,13992,13025,13578,482310
2014-06-23,13624,13716,12611,12704,218981
2014-06-24,12750,12888,12197,12704,140443
2014-06-25,12611,13163,12611,12612,81805
2014-06-26,12703,13071,12657,12888,82022
2014-06-27,12796,13025,12703,12934,62884
2014-06-30,13025,13255,12888,13027,85083
2014-07-01,13163,13394,13025,13119,89118
2014-07-02,13255,13348,13117,13119,82563
2014-07-03,13209,13348,12888,12888,87767
2014-07-04,12980,13071,12519,12612,127690
2014-07-07,12657,12750,12289,12382,130580
2014-07-08,12381,13025,12381,12842,112713
2014-07-09,12703,12750,12335,12474,126520
2014-07-10,12519,12750,12335,12336,73159
2014-07-11,12381,12427,11368,11507,303734
2014-07-14,11414,11553,10540,10633,533649
2014-07-15,10678,10862,10540,10679,217230
2014-07-16,10724,10816,10448,10679,125576
2014-07-17,10724,10862,10678,10771,124781
2014-07-18,10632,10955,10586,10586,110618
2014-07-21,10678,10724,10494,10633,92041
2014-07-22,10632,10909,10632,10679,83240
2014-07-23,10770,10862,10586,10679,87043
2014-07-24,10724,11599,10586,11232,363117
